MARCA,MODELO,TRANSMISSAO,TP_COMBUSTIVEL,MOTO_SIZE,ANO,QUILOMETRAGEM,PRECO
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2018,8860,10000000
TOYOTA, Aygo,Manual,Gasolina,1,2016,39132,7295000
TOYOTA, Aygo,Manual,Gasolina,1,2017,4467,9000000
TOYOTA, Aygo,Manual,Gasolina,1,2017,1000,9900000
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2018,9890,10500000
TOYOTA, Aygo,Manual,Gasolina,1,2019,5967,10800000
TOYOTA, Aygo,Manual,Gasolina,1,2017,14006,8100000
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2016,4179,9475000
TOYOTA, Aygo,Manual,Gasolina,1,2014,49000,5000000
TOYOTA, Aygo,Manual,Gasolina,1,2016,23054,7250000
TOYOTA, Aygo,Manual,Gasolina,1,2017,7368,8990000
TOYOTA, Aygo,Manual,Gasolina,1,2018,3889,7990000
TOYOTA, Aygo,Manual,Gasolina,1,2017,23002,6750000
TOYOTA, Aygo,Manual,Gasolina,1,2018,18100,7098000
TOYOTA, Aygo,Manual,Gasolina,1,2019,13500,7995000
TOYOTA, Aygo,Manual,Gasolina,1,2019,4000,9349000
TOYOTA, Aygo,Manual,Gasolina,1,2019,4981,10500000
TOYOTA, Aygo,Manual,Gasolina,1,2019,11209,9598000
TOYOTA, Aygo,Manual,Gasolina,1,2018,8910,8265000
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2017,33443,8500000
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2018,10234,11795000
TOYOTA, Aygo,Manual,Gasolina,1,2016,52249,6750000
TOYOTA, Aygo,Manual,Gasolina,1,2018,6000,9750000
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2014,24500,6890000
TOYOTA, Aygo,Manual,Gasolina,1,2017,31404,7990000
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2015,29600,7925000
TOYOTA, Aygo,Manual,Gasolina,1,2014,28019,5690000
TOYOTA, Aygo,Manual,Gasolina,1,2017,9526,8300000
TOYOTA, Aygo,Manual,Gasolina,1,2016,35336,6295000
TOYOTA, Aygo,Manual,Gasolina,1,2018,21512,8345000
TOYOTA, Aygo,Manual,Gasolina,1,2019,100,9550000
TOYOTA, Aygo,Manual,Gasolina,1,2017,11566,10495000
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2016,15999,7440000
TOYOTA, Aygo,Manual,Gasolina,1,2017,32750,7850000
TOYOTA, Aygo,Manual,Gasolina,1,2019,1500,8990000
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2019,32943,10295000
TOYOTA, Aygo,Manual,Gasolina,1,2017,17322,6750000
TOYOTA, Aygo,Manual,Gasolina,1,2018,6039,9000000
TOYOTA, Aygo,Manual,Gasolina,1,2018,2300,8500000
TOYOTA, Aygo,Manual,Gasolina,1,2016,31183,7350000
TOYOTA, Aygo,Manual,Gasolina,1,2016,20680,8550000
TOYOTA, Aygo,Manual,Gasolina,1,2015,30855,6790000
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2018,9000,10295000
TOYOTA, Aygo,Manual,Gasolina,1,2014,33015,5995000
TOYOTA, Aygo,Manual,Gasolina,1,2014,22672,5515000
TOYOTA, Aygo,Manual,Gasolina,1,2015,42324,6995000
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2018,24007,9495000
TOYOTA, Aygo,Manual,Gasolina,1,2018,8488,8995000
TOYOTA, Aygo,Manual,Gasolina,1,2018,4000,8655000
TOYOTA, Aygo,Manual,Gasolina,1,2019,6619,9245000
TOYOTA, Aygo,Manual,Gasolina,1,2017,18000,7995000
TOYOTA, Aygo,Manual,Gasolina,1,2018,9667,9250000
TOYOTA, Aygo,Manual,Gasolina,1,2018,20872,7714000
TOYOTA, Aygo,Manual,Gasolina,1,2016,17776,7495000
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2017,18353,8465000
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2018,16372,9198000
TOYOTA, Aygo,Manual,Gasolina,1,2019,8150,8398000
TOYOTA, Aygo,Manual,Gasolina,1,2018,4500,7999000
TOYOTA, Aygo,Manual,Gasolina,1,2018,6442,8248000
TOYOTA, Aygo,Manual,Gasolina,1,2018,4133,7750000
TOYOTA, Aygo,Manual,Gasolina,1,2017,20500,7995000
TOYOTA, Aygo,Manual,Gasolina,1,2015,18619,5772000
TOYOTA, Aygo,Manual,Gasolina,1,2019,10261,9995000
TOYOTA, Aygo,Manual,Gasolina,1,2015,52120,6795000
TOYOTA, Aygo,Manual,Gasolina,1,2018,9694,8999000
TOYOTA, Aygo,Manual,Gasolina,1,2016,25020,7750000
TOYOTA, Aygo,Manual,Gasolina,1,2018,6364,8595000
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2017,3876,8890000
TOYOTA, Aygo,Manual,Gasolina,1,2019,4231,9695000
TOYOTA, Aygo,Manual,Gasolina,1,2018,5597,8999000
TOYOTA, Aygo,Manual,Gasolina,1,2017,31500,6999000
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2017,27866,7550000
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2016,8510,8695000
TOYOTA, Aygo,Manual,Gasolina,1,2016,16103,7995000
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2020,4569,10795000
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2020,4589,10785000
TOYOTA, Aygo,Manual,Gasolina,1,2018,22000,7999000
TOYOTA, Aygo,Manual,Gasolina,1,2017,3028,8995000
TOYOTA, Aygo,Manual,Gasolina,1,2017,20858,7995000
TOYOTA, Aygo,Manual,Gasolina,1,2016,10439,7995000
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2019,6900,10491000
TOYOTA, Aygo,Manual,Gasolina,1,2014,43000,5777000
TOYOTA, Aygo,Manual,Gasolina,1,2020,4578,10400000
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2018,11503,9291000
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2019,4695,9990000
TOYOTA, Aygo,Manual,Gasolina,1,2019,6546,9790000
TOYOTA, Aygo,Manual,Gasolina,1,2017,22349,7391000
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2019,7631,10200000
TOYOTA, Aygo,Manual,Gasolina,1,2019,3589,10791000
TOYOTA, Aygo,Manual,Gasolina,1,2018,7500,7991000
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2020,4855,10980000
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2019,4589,10980000
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2017,5000,8995000
TOYOTA, Aygo,Manual,Gasolina,1,2013,20000,4695000
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2018,17300,8695000
TOYOTA, Aygo,Manual,Gasolina,1,2019,4560,10490000
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2015,62252,6923000
TOYOTA, Aygo,Manual,Gasolina,1,2018,10437,7901000
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2017,21034,8903000
TOYOTA, Aygo,Manual,Gasolina,1,2014,51166,4901000
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2014,5734,8995000
TOYOTA, Aygo,Manual,Gasolina,1,2017,31507,6895000
TOYOTA, Aygo,Manual,Gasolina,1,2019,4535,9330000
TOYOTA, Aygo,Manual,Gasolina,1,2019,66,10995000
TOYOTA, Aygo,Manual,Gasolina,1,2020,4578,10980000
TOYOTA, Aygo,Manual,Gasolina,1,2016,29906,6990000
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2020,4568,10740000
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2020,4574,11290000
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2020,4578,10980000
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2020,4574,11390000
TOYOTA, Aygo,Manual,Gasolina,1,2017,11248,8402000
TOYOTA, Aygo,Manual,Gasolina,1,2018,11411,7899000
TOYOTA, Aygo,Manual,Gasolina,1,2017,16012,6999000
TOYOTA, Aygo,Manual,Gasolina,1,2017,40375,6701000
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2019,3110,10791000
TOYOTA, Aygo,Manual,Gasolina,1,2018,9975,8901000
TOYOTA, Aygo,Manual,Gasolina,1,2019,4235,9495000
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2017,19030,7745000
TOYOTA, Aygo,Manual,Gasolina,1,2016,21460,6895000
TOYOTA, Aygo,Manual,Gasolina,1,2018,14744,7641000
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2017,5403,9871000
TOYOTA, Aygo,Manual,Gasolina,1,2017,31245,7258000
TOYOTA, Aygo,Manual,Gasolina,1,2016,17006,7395000
TOYOTA, Aygo,Manual,Gasolina,1,2017,40390,7595000
TOYOTA, Aygo,Manual,Gasolina,1,2018,23384,8291000
TOYOTA, Aygo,Manual,Gasolina,1,2018,15407,8021000
TOYOTA, Aygo,Manual,Gasolina,1,2015,29222,6342000
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2018,5113,10241000
TOYOTA, Aygo,Manual,Gasolina,1,2015,31183,6062000
TOYOTA, Aygo,Manual,Gasolina,1,2019,4300,9170000
TOYOTA, Aygo,Manual,Gasolina,1,2017,22572,7072000
TOYOTA, Aygo,Manual,Gasolina,1,2018,7176,9790000
TOYOTA, Aygo,Automático,Gasolina,1,2016,10883,9038000
TOYOTA, Aygo,Manual,Gasolina,1,2019,9306,9287000
TOYOTA, Aygo,Manual,Gasolina,1,2019,4717,8930000
TOYOTA, Aygo,Automático,Gasolina,1,2016,18072,8622000
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2018,9481,10192000
TOYOTA, Aygo,Manual,Gasolina,1,2016,19979,6572000
TOYOTA, Aygo,Manual,Gasolina,1,2017,16002,7352000
TOYOTA, Aygo,Manual,Gasolina,1,2016,22394,7242000
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2017,14770,9106000
TOYOTA, Aygo,Manual,Gasolina,1,2015,22982,6199000
TOYOTA, Aygo,Manual,Gasolina,1,2020,879,10999000
TOYOTA, Aygo,Manual,Gasolina,1,2017,14601,7949000
TOYOTA, Aygo,Manual,Gasolina,1,2017,13335,7990000
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2017,9500,8995000
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2017,7311,9495000
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2018,28040,7995000
TOYOTA, Aygo,Manual,Gasolina,1,2017,33000,6390000
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2017,6337,9680000
TOYOTA, Aygo,Manual,Gasolina,1,2019,8012,8000000
TOYOTA, Aygo,Manual,Gasolina,1,2019,4267,8595000
TOYOTA, Aygo,Manual,Gasolina,1,2019,4765,8595000
TOYOTA, Aygo,Manual,Gasolina,1,2016,33460,6990000
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2017,18772,9670000
TOYOTA, Aygo,Manual,Gasolina,1,2014,35863,4495000
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2017,22227,8995000
TOYOTA, Aygo,Manual,Gasolina,1,2017,32863,6995000
TOYOTA, Aygo,Manual,Gasolina,1,2017,11765,6804000
TOYOTA, Aygo,Manual,Gasolina,1,2019,4689,8801000
TOYOTA, Aygo,Manual,Gasolina,1,2019,9512,9716000
TOYOTA, Aygo,Manual,Gasolina,1,2017,7000,8000000
TOYOTA, Aygo,Manual,Gasolina,1,2018,6744,8250000
TOYOTA, Aygo,Manual,Gasolina,1,2017,14054,7099000
TOYOTA, Aygo,Manual,Gasolina,1,2018,10757,8141000
TOYOTA, Aygo,Manual,Gasolina,1,2018,11203,8901000
TOYOTA, Aygo,Manual,Gasolina,1,2017,11190,8599000
TOYOTA, Aygo,Manual,Gasolina,1,2017,20053,7481000
TOYOTA, Aygo,Manual,Gasolina,1,2014,27694,5549000
TOYOTA, Aygo,Manual,Gasolina,1,2017,16026,8712000
TOYOTA, Aygo,Manual,Gasolina,1,2017,18859,6750000
TOYOTA, Aygo,Manual,Gasolina,1,2017,23295,6600000
TOYOTA, Aygo,Manual,Gasolina,1,2017,28757,7491000
TOYOTA, Aygo,Manual,Gasolina,1,2017,18717,8132000
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2019,2048,10691000
TOYOTA, Aygo,Manual,Gasolina,1,2018,13190,9440000
TOYOTA, Aygo,Manual,Gasolina,1,2019,5496,10515000
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2017,5900,9250000
TOYOTA, Aygo,Manual,Gasolina,1,2019,6611,9460000
TOYOTA, Aygo,Manual,Gasolina,1,2014,27569,5500000
TOYOTA, Aygo,Manual,Gasolina,1,2016,14612,7500000
TOYOTA, Aygo,Manual,Gasolina,1,2017,12071,7601000
TOYOTA, Aygo,Manual,Gasolina,1,2017,24996,7200000
TOYOTA, Aygo,Manual,Gasolina,1,2018,52253,6991000
TOYOTA, Aygo,Manual,Gasolina,1,2018,13482,9070000
TOYOTA, Aygo,Manual,Gasolina,1,2018,10742,9831000
TOYOTA, Aygo,Manual,Gasolina,1,2015,23663,6112000
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2019,1421,10722000
TOYOTA, Aygo,Manual,Gasolina,1,2017,15957,7522000
TOYOTA, Aygo,Manual,Gasolina,1,2017,22120,7295000
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2015,15944,7495000
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2017,7604,8495000
TOYOTA, Aygo,Semi-Auto,Gasolina,1,2019,2794,10851000
TOYOTA, Aygo,Manual,Gasolina,1,2017,34162,6151000
TOYOTA, Aygo,Manual,Gasolina,1,2014,59382,5979000
TOYOTA, Aygo,Manual,Gasolina,1,2017,11971,7995000
TOYOTA, Aygo,Manual,Gasolina,1,2016,15630,6500000
TOYOTA, Aygo,Manual,Gasolina,1,2018,27235,7995000
TOYOTA, Aygo,Manual,Gasolina,1,2016,27151,8495000
TOYOTA, Aygo,Manual,Gasolina,1,2014,32000,5750000
TOYOTA, Aygo,Manual,Gasolina,1,2013,36200,4495000
TOYOTA, Aygo,Manual,Gasolina,1,2019,2624,9188000
TOYOTA, Aygo,Manual,Gasolina,1,2019,4736,9950000
TOYOTA, Aygo,Manual,Gasolina,1,2017,17554,9295000
TOYOTA, Aygo,Manual,Gasolina,1,2017,27500,6999000
TOYOTA, Aygo,Manual,Gasolina,1,2018,10380,9495000
TOYOTA, Aygo,Manual,Gasolina,1,2018,11442,9995000
TOYOTA, Aygo,Manual,Gasolina,1,2017,10262,7695000
TOYOTA, Aygo,Manual,Gasolina,1,2016,33008,8495000
TOYOTA, Aygo,Manual,Gasolina,1,2017,31503,8995000
TOYOTA, Aygo,Manual,Gasolina,1,2020,500,9990000
TOYOTA, Aygo,Manual,Gasolina,1,2020,500,10752000
TOYOTA, Aygo,Manual,Gasolina,1,2020,500,10740000
TOYOTA, Aygo,Manual,Gasolina,1,2020,500,10730000
TOYOTA, Aygo,Manual,Gasolina,1,2017,12847,7695000
TOYOTA, Aygo,Manual,Gasolina,1,2016,12123,6999000
TOYOTA, Aygo,Manual,Gasolina,1,2017,31877,6450000
TOYOTA, Aygo,Manual,Gasolina,1,2016,12869,7900000
TOYOTA, Aygo,Manual,Gasolina,1,2015,46500,5500000
TOYOTA, Aygo,Automático,Gasolina,1,2015,26000,7195000
TOYOTA, Aygo,Automático,Gasolina,1,2016,10000,7195000
TOYOTA, Aygo,Manual,Gasolina,1,2012,57000,3795000
TOYOTA, Aygo,Manual,Gasolina,1,2015,39592,6499000
TOYOTA, Aygo,Manual,Gasolina,1,2017,17000,7120000
TOYOTA, Aygo,Manual,Gasolina,1,2017,10000,6190000
TOYOTA, Aygo,Manual,Gasolina,1,2018,7800,8208000
TOYOTA, Aygo,Manual,Gasolina,1,2018,12652,8995000
TOYOTA, Aygo,Manual,Gasolina,0,2019,3635,9800000
TOYOTA, Aygo,Manual,Gasolina,1,2016,37267,6300000
TOYOTA, Aygo,Manual,Gasolina,1,2017,26912,7800000
TOYOTA, Aygo,Manual,Gasolina,1,2017,37406,6400000
TOYOTA, Aygo,Manual,Gasolina,1,2018,7734,9400000
TOYOTA, Aygo,Manual,Gasolina,1,2011,50000,3495000
TOYOTA, Aygo,Manual,Gasolina,1,2012,60069,3625000
TOYOTA, Aygo,Manual,Gasolina,1,2017,25497,6800000
TOYOTA, Aygo,Manual,Gasolina,1,2017,17634,7000000
TOYOTA, Aygo,Manual,Gasolina,1,2019,2600,9495000
TOYOTA, Aygo,Automático,Gasolina,1,2015,16202,8500000
TOYOTA, Aygo,Manual,Gasolina,1,2015,31870,5489000
TOYOTA, Aygo,Manual,Gasolina,1,2015,40607,5296000
TOYOTA, Aygo,Manual,Gasolina,1,2018,14959,8300000
TOYOTA, Aygo,Manual,Gasolina,1,2018,11460,8400000
TOYOTA, Aygo,Manual,Gasolina,1,2015,27653,5580000
TOYOTA, Aygo,Automático,Gasolina,1,2016,10610,7758000
TOYOTA, Aygo,Manual,Gasolina,1,2016,31238,7119000
TOYOTA, Aygo,Manual,Gasolina,1,2016,22963,5499000
TOYOTA, Aygo,Manual,Gasolina,1,2017,27174,7000000
TOYOTA, Aygo,Automático,Gasolina,1,2014,41012,7000000
TOYOTA, Aygo,Manual,Gasolina,1,2019,10159,7299000
TOYOTA, Aygo,Manual,Gasolina,1,2018,10578,7099000
TOYOTA, Aygo,Manual,Gasolina,1,2015,42081,5912000
TOYOTA, Aygo,Manual,Gasolina,1,2017,38189,6299000
TOYOTA, Aygo,Manual,Gasolina,1,2016,18695,7499000
TOYOTA, Aygo,Manual,Gasolina,1,2017,29914,6000000
TOYOTA, Aygo,Manual,Gasolina,1,2013,37032,4199000
TOYOTA, Aygo,Automático,Gasolina,1,2017,14368,7999000
TOYOTA, Aygo,Manual,Gasolina,1,2016,22359,6547000
TOYOTA, Aygo,Manual,Gasolina,1,2016,18393,6272000
TOYOTA, Aygo,Manual,Gasolina,1,2017,37721,5790000
TOYOTA, Aygo,Manual,Gasolina,1,2017,22686,7750000
TOYOTA, Aygo,Manual,Gasolina,1,2016,42000,5940000
TOYOTA, Aygo,Manual,Gasolina,1,2013,39000,4970000
TOYOTA, Aygo,Manual,Gasolina,1,2016,69350,5940000
TOYOTA, Aygo,Manual,Gasolina,1,2009,44000,3470000
TOYOTA, Aygo,Manual,Gasolina,1,2017,22010,5799000
TOYOTA, Aygo,Manual,Gasolina,1,2016,42158,6245000
TOYOTA, Aygo,Manual,Gasolina,1,2015,29842,6752000
TOYOTA, Aygo,Manual,Gasolina,1,2013,19120,4997000
TOYOTA, Aygo,Manual,Gasolina,1,2017,16104,6295000
TOYOTA, Aygo,Automático,Gasolina,1,2017,11812,8274000
TOYOTA, Aygo,Manual,Gasolina,1,2016,12924,7228000
TOYOTA, Aygo,Manual,Gasolina,1,2008,33000,2999000
TOYOTA, Aygo,Manual,Gasolina,1,2017,14114,7397000
TOYOTA, Aygo,Manual,Gasolina,1,2016,26201,6430000
TOYOTA, Aygo,Manual,Gasolina,1,2018,11466,8119000
TOYOTA, Aygo,Manual,Gasolina,1,2017,27698,6795000
TOYOTA, Aygo,Automático,Gasolina,1,2017,11304,8399000
TOYOTA, Aygo,Manual,Gasolina,1,2017,15628,7695000
TOYOTA, Aygo,Manual,Gasolina,1,2019,1863,9990000
TOYOTA, Aygo,Automático,Gasolina,1,2017,19610,7000000
TOYOTA, Aygo,Manual,Gasolina,1,2015,39942,5995000
TOYOTA, Aygo,Manual,Gasolina,1,2017,25859,7299000
TOYOTA, Aygo,Manual,Gasolina,1,2017,12453,7211000
TOYOTA, Aygo,Manual,Gasolina,1,2015,29867,5199000
TOYOTA, Aygo,Manual,Gasolina,1,2016,15200,6499000
TOYOTA, Aygo,Automático,Gasolina,1,2018,13629,8495000
TOYOTA, Aygo,Automático,Gasolina,1,2018,13600,8495000
TOYOTA, Aygo,Manual,Gasolina,1,2018,4683,8495000
TOYOTA, Aygo,Automático,Gasolina,1,2018,6406,9295000
TOYOTA, Aygo,Manual,Gasolina,1,2019,157,9795000
TOYOTA, Aygo,Manual,Gasolina,1,2019,68,9391000
TOYOTA, Aygo,Manual,Gasolina,1,2017,28572,7695000
TOYOTA, Aygo,Manual,Gasolina,1,2019,1266,10695000
TOYOTA, Aygo,Manual,Gasolina,1,2019,179,10995000
TOYOTA, Aygo,Manual,Gasolina,1,2019,3,10995000
TOYOTA, Aygo,Manual,Gasolina,1,2019,3,10995000
TOYOTA, Aygo,Automático,Gasolina,1,2018,3989,8795000
TOYOTA, Aygo,Manual,Gasolina,1,2010,54000,3195000
TOYOTA, Aygo,Manual,Gasolina,1,2019,2500,9790000
TOYOTA, Aygo,Manual,Gasolina,1,2019,3000,9790000
TOYOTA, Aygo,Manual,Gasolina,1,2017,14000,7900000
TOYOTA, Aygo,Manual,Gasolina,1,2018,7714,9590000
TOYOTA, Aygo,Manual,Gasolina,1,2016,6425,7100000
TOYOTA, Aygo,Manual,Gasolina,1,2016,24681,7700000
TOYOTA, Aygo,Manual,Gasolina,1,2019,3500,9790000
TOYOTA, Aygo,Manual,Gasolina,1,2017,11647,7495000
TOYOTA, Aygo,Manual,Gasolina,1,2019,1000,10995000
TOYOTA, Aygo,Manual,Gasolina,1,2017,19307,7295000
TOYOTA, Aygo,Manual,Gasolina,1,2014,22014,6300000
TOYOTA, Aygo,Manual,Gasolina,1,2018,3616,8490000
TOYOTA, Aygo,Manual,Gasolina,1,2016,37649,7390000
TOYOTA, Aygo,Manual,Gasolina,1,2019,2554,11995000
TOYOTA, Aygo,Manual,Gasolina,1,2019,3,9391000
TOYOTA, Aygo,Manual,Gasolina,1,2019,3,9391000
TOYOTA, Aygo,Manual,Gasolina,1,2017,19760,7995000
TOYOTA, Aygo,Manual,Gasolina,1,2014,30407,6795000
TOYOTA, Aygo,Manual,Gasolina,1,2017,7804,6990000
TOYOTA, Aygo,Manual,Gasolina,1,2017,15972,8490000
TOYOTA, Aygo,Manual,Gasolina,1,2018,15895,7995000
TOYOTA, Aygo,Manual,Gasolina,1,2018,22860,7995000
TOYOTA, Aygo,Manual,Gasolina,1,2014,21498,6000000
TOYOTA, Aygo,Manual,Gasolina,1,2018,10263,9300000
TOYOTA, Aygo,Manual,Gasolina,1,2018,5342,8761000
TOYOTA, Aygo,Manual,Gasolina,1,2014,39715,5800000
TOYOTA, Aygo,Manual,Gasolina,1,2018,11710,8500000
TOYOTA, Aygo,Manual,Gasolina,1,2017,35826,7695000
TOYOTA, Aygo,Manual,Gasolina,1,2017,36398,7295000
TOYOTA, Aygo,Manual,Gasolina,1,2016,22595,6795000
TOYOTA, Aygo,Manual,Gasolina,1,2016,27208,7200000
TOYOTA, Aygo,Automático,Gasolina,1,2017,4560,10000000
TOYOTA, Aygo,Manual,Gasolina,1,2017,23161,7700000
TOYOTA, Aygo,Manual,Gasolina,1,2018,15825,8300000
TOYOTA, Aygo,Manual,Gasolina,1,2017,13243,7300000
TOYOTA, Aygo,Manual,Gasolina,1,2017,28953,6800000
TOYOTA, Aygo,Manual,Gasolina,0,2019,8531,8000000
TOYOTA, Aygo,Manual,Gasolina,1,2015,24619,7200000
TOYOTA, Aygo,Manual,Gasolina,1,2014,13085,5273000
TOYOTA, Aygo,Manual,Gasolina,1,2016,20816,6873000
TOYOTA, Aygo,Manual,Gasolina,1,2013,78248,4485000
TOYOTA, Aygo,Manual,Gasolina,1,2017,24481,6800000
TOYOTA, Aygo,Manual,Gasolina,1,2017,18378,7000000
TOYOTA, Aygo,Manual,Gasolina,1,2017,17679,7800000
TOYOTA, Aygo,Manual,Gasolina,1,2017,12527,8000000
TOYOTA, Aygo,Manual,Gasolina,1,2015,22000,6989000
TOYOTA, Aygo,Manual,Gasolina,1,2016,19787,8000000
TOYOTA, Aygo,Manual,Gasolina,1,2018,12302,8500000
TOYOTA, Aygo,Manual,Gasolina,1,2018,12691,8300000
TOYOTA, Aygo,Manual,Gasolina,1,2018,13683,7700000
TOYOTA, Aygo,Manual,Gasolina,1,2016,16612,7000000
TOYOTA, Aygo,Manual,Gasolina,1,2016,39925,5600000
TOYOTA, Aygo,Manual,Gasolina,1,2017,17714,6700000
TOYOTA, Aygo,Manual,Gasolina,1,2017,28664,6200000
TOYOTA, Aygo,Manual,Gasolina,1,2016,21851,7300000
TOYOTA, Aygo,Manual,Gasolina,1,2016,23290,6600000
TOYOTA, Aygo,Manual,Gasolina,1,2017,40000,5900000
TOYOTA, Aygo,Manual,Gasolina,1,2016,43385,6995000
TOYOTA, Aygo,Manual,Gasolina,1,2017,24231,7495000
TOYOTA, Aygo,Manual,Gasolina,1,2016,14969,7200000
TOYOTA, Aygo,Manual,Gasolina,0,2019,5354,8000000
TOYOTA, Aygo,Manual,Gasolina,1,2014,22518,6700000
TOYOTA, Aygo,Manual,Gasolina,1,2014,28148,6700000
TOYOTA, Aygo,Manual,Gasolina,1,2017,37723,7300000
TOYOTA, Aygo,Manual,Gasolina,1,2018,14521,7300000
TOYOTA, Aygo,Automático,Gasolina,1,2018,10001,8973000
TOYOTA, Aygo,Manual,Gasolina,1,2015,32765,6400000
TOYOTA, Aygo,Manual,Gasolina,1,2017,16669,7200000
TOYOTA, Aygo,Manual,Gasolina,1,2018,15223,7300000
TOYOTA, Aygo,Manual,Gasolina,1,2018,14340,7300000
TOYOTA, Aygo,Manual,Gasolina,1,2017,38144,7300000
TOYOTA, Aygo,Manual,Gasolina,1,2013,25454,4325000
TOYOTA, Aygo,Manual,Gasolina,1,2017,15818,7325000
TOYOTA, Aygo,Manual,Gasolina,1,2018,12865,8485000
TOYOTA, Aygo,Manual,Gasolina,1,2015,34231,5789000
TOYOTA, Aygo,Manual,Gasolina,1,2014,37972,5799000
TOYOTA, Aygo,Manual,Gasolina,1,2017,21414,6299000
TOYOTA, Aygo,Manual,Gasolina,1,2017,20302,6500000
TOYOTA, Aygo,Manual,Gasolina,1,2012,78848,3985000
TOYOTA, Aygo,Manual,Gasolina,1,2012,38000,4395000
TOYOTA, Aygo,Manual,Gasolina,1,2018,17822,6635000
TOYOTA, Aygo,Automático,Gasolina,1,2018,15295,10000000
TOYOTA, Aygo,Manual,Gasolina,1,2015,27120,6000000
TOYOTA, Aygo,Manual,Gasolina,1,2015,33505,6400000
TOYOTA, Aygo,Manual,Gasolina,1,2016,10302,7900000
TOYOTA, Aygo,Manual,Gasolina,1,2016,13826,5985000
TOYOTA, Aygo,Manual,Gasolina,1,2018,8764,8685000
TOYOTA, Aygo,Manual,Gasolina,1,2018,13663,7961000
TOYOTA, Aygo,Manual,Gasolina,1,2017,22452,6000000
TOYOTA, Aygo,Automático,Gasolina,1,2017,10563,8000000
TOYOTA, Aygo,Manual,Gasolina,1,2012,15585,4285000
TOYOTA, Aygo,Manual,Gasolina,1,2019,11805,8500000
TOYOTA, Aygo,Automático,Gasolina,1,2018,14949,7985000
TOYOTA, Aygo,Automático,Gasolina,1,2018,19459,7785000
TOYOTA, Aygo,Manual,Gasolina,1,2016,19020,7800000
TOYOTA, Aygo,Manual,Gasolina,1,2017,11784,7500000
TOYOTA, Aygo,Manual,Gasolina,1,2018,11933,9300000
TOYOTA, Aygo,Manual,Gasolina,1,2017,13645,6000000
TOYOTA, Aygo,Manual,Gasolina,1,2017,7078,8000000
TOYOTA, Aygo,Manual,Gasolina,1,2017,8877,8500000
TOYOTA, Aygo,Manual,Gasolina,1,2017,17283,7800000
TOYOTA, Aygo,Automático,Gasolina,1,2017,8973,8800000
TOYOTA, Aygo,Manual,Gasolina,1,2019,14152,8475000
TOYOTA, Aygo,Manual,Gasolina,1,2015,36254,5975000
TOYOTA, Aygo,Manual,Gasolina,1,2019,13752,8475000
TOYOTA, Aygo,Manual,Gasolina,1,2017,17918,7775000
